,gene_name,ADA,ADE,ADF,ADL,AFD,AIA,AIB,AIM,AIN,AIY,AIZ,ALA,ALM,ALN_PLN,AQR,AS,AS11,ASEL,ASER,ASG,ASH,ASI,ASJ,ASK,AUA,AVA,AVB,AVD,AVE,AVF,AVG,AVH,AVJ,AVK,AVL,AVM,AWA,AWB,AWC_OFF,AWC_ON,BAG,BDU,CAN,CEP,DA,DA1,DA9,DB,DB01,DD,DVA,DVB,DVC,FLP,HSN,I1,I2,I3,I4,I5,I6,IL1_DV,IL1_LR,IL2_DV,IL2_LR,LUA,M1,M2,M3,M4,M5,MC,MI,NSM,OLL,OLQ,PDA,PDB,PDE,PHA,PHB,PHC,PLM,PQR,PVC,PVD,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD_DV,RMD_LR,RME_DV,RME_LR,RMF,RMG,RMH,SAA,SAB,SDQL,SDQR,SIA,SIB,SMB,SMD,URA,URB,URX,URY,VA,VA1,VA12,VB,VB01,VB02,VC,VC_4_5,VD
WBGene000041332,abu-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WBGene000028452,let-711,102.6480138,81.48699366,175.2924748,147.4024142,92.60869961,58.25616709,0,60.49523047,86.26102319,60.05537454,61.55534004,39.60479241,45.51270115,68.87132391,195.4506253,118.2151486,142.7529804,91.90188982,132.3198172,78.76199671,95.76783216,129.1889832,115.058896,43.69163289,142.5134279,135.0780354,54.986491,140.1834661,94.28987311,65.22882924,133.0687899,86.72214451,131.990033,10.81809668,43.79590337,36.12819692,92.12432257,80.480926,83.69878692,122.3903912,35.71736399,92.68943159,204.8089774,182.9520974,124.4617968,34.63667216,59.09221943,79.06212241,75.12390891,36.6930698,31.87916311,38.92326414,118.2469803,136.6386565,86.07429327,106.0417736,95.51053778,138.1663615,117.9603993,117.9495769,182.9886096,166.2602266,134.3004864,140.3867044,83.74608683,155.6014182,74.31823117,147.6301219,123.1842042,61.8984608,59.45112426,142.3518005,85.11882616,214.8425959,132.2591856,109.0548124,43.75045997,106.5372034,167.8468155,114.8170012,130.9043858,119.9796447,127.0208591,74.43108705,102.8599293,67.82651775,47.34717662,44.32731726,90.85391869,111.1718794,150.9170011,9.47991982,61.32854514,116.5123863,41.35717425,115.9009236,8.845646096,70.69349138,55.75508859,38.25919442,81.97286271,58.60464351,150.6880968,67.91337256,83.81738581,123.27383,148.19667,126.8949779,99.05440257,91.56192974,54.16614472,136.135523,89.62694728,130.2562253,140.1120903,0,78.9515705,120.5203363,82.00084697,96.96836148,129.7032722,57.42177017,99.99384165,201.6541387,148.7539836,246.3455321,80.26325589,151.2463215,90.68497555,90.25953493,97.1648758,84.35655474,113.6789859
WBGene000044622,rpn-6.1,31.19524449,45.87410436,60.64682946,50.32190933,41.14510619,23.93022659,16.26055154,0,24.56792037,23.16261183,17.69344123,53.00872673,40.64979619,17.62851566,40.74772397,56.19693238,37.03037308,17.39136487,11.00696023,22.01925917,0,27.59498016,31.41846298,42.38613523,28.64361599,29.72746353,12.86230658,26.07743258,28.24079688,18.31913521,42.69911155,35.90533474,29.73508631,0,31.88645651,67.89546766,29.03573162,13.76372009,41.44066707,27.73896727,0,0,69.33788606,58.88369133,56.06033609,48.76933079,59.00326636,37.97905479,36.37637355,0,62.73410714,16.87394175,0,61.78748552,25.14979731,44.42170915,25.5236906,0,25.07581618,50.50267558,42.26242391,24.95080193,0,72.64956237,60.42721009,206.0590559,0,46.11534619,70.45283598,0,28.11765643,49.88940132,31.88963551,83.28239162,32.36708347,34.80479581,56.86718397,72.96391001,88.6626335,82.06718065,39.25416146,27.95528426,21.45190324,105.0014452,68.34645786,22.88248298,81.16016724,52.74267085,58.75848183,36.08822531,95.42982376,40.89895673,49.88008288,42.94215764,28.14945343,26.99731077,0,0,28.23955003,0,45.3822182,267.6161769,37.38385507,0,43.12551426,46.55084936,54.88678392,29.77007738,78.74097631,16.62609949,10.34651438,46.34887476,45.00415145,61.32070047,59.95111769,0,26.19289148,24.6501314,21.9757317,33.06113665,81.04091844,36.26442713,81.55263054,42.86468206,65.37546662,97.25114253,229.2711803,81.94719331,49.53103047,62.84116824,34.12073774,0,37.7224932
WBGene000189962,F57B9.1,21.66021658,13.00601085,22.08216154,25.29051191,23.78436635,6.596105476,0,5.769029779,0,0,0,7.972089432,35.26195342,13.48276104,23.27604959,17.34838371,66.87712939,23.03010809,31.13525354,38.18703033,10.93014482,19.71969537,13.52275108,7.192487161,0,29.35424537,0,0,0,0,15.85909284,13.7497029,13.63594224,0,13.55306924,0,16.64162395,0,39.0796728,20.41206718,5.604708753,17.72882714,36.56513749,0,13.66141345,24.36720269,25.9132972,0,46.92506603,0,0,56.36757991,0,19.82170747,0,18.35189277,34.07268712,48.30400784,12.28636343,13.964607,19.29536554,0,73.21810183,10.89294285,12.63223529,56.42704466,0,0,30.81510053,12.644851,44.47565475,0,0,15.27848282,29.67847246,9.346355542,0,0,0,8.794550279,7.247043002,0,0,223.7855491,0,5.776803494,10.66065468,0,0,35.6283021,0,0,15.60735288,11.5867636,0,12.17720966,0,0,0,0,0,73.0431991,0,16.42995338,0,24.59041469,0,14.90641827,19.17189121,16.1407373,15.83298461,13.21448119,0,13.72223914,0,23.78052342,8.356504754,27.41643263,10.39926076,0,0,20.2154052,22.16753635,24.90829769,0,0,0,32.73913711,0,9.963966261,0,13.74189538,16.49154125
WBGene000179512,panl-2,33.18300402,9.26520433,23.84870077,28.48607783,13.47207196,18.73146594,0,8.385706503,26.64220966,3.181183915,10.51065743,0,7.305075211,14.52131177,23.05886912,40.27884633,21.43596357,9.993405801,19.16588129,0,17.26301059,34.35626329,26.24383023,22.09002939,15.79042348,0,12.46449859,22.56962541,13.2868976,11.25024687,19.31394033,45.57346751,33.40547717,0,5.523427509,27.03795721,28.20104688,11.20924996,12.14109514,19.54077162,10.20284617,12.49925179,22.56313793,13.27689526,22.08636506,22.73208762,39.08872598,26.82373569,7.722480565,9.028739781,0,28.43791694,38.00840536,24.27014347,26.84383631,33.92154047,22.07256542,104.3298279,0,14.94844807,22.8267121,39.78521095,43.90421045,15.47844309,9.166638281,14.2906411,30.19875477,39.13690009,28.99222001,16.52958733,16.49740147,23.26258368,25.20601528,10.95518989,17.15971657,33.70744616,0,32.72168358,21.67494211,14.03158942,7.171384089,10.18798138,4.558178208,0,12.14871055,2.865315055,4.984349363,40.53869271,6.50863702,12.35065918,54.6647463,16.36876499,37.49619813,16.97709663,8.051821559,9.209112974,2.849708913,14.74842825,24.10167082,22.28894949,28.48816173,2.749352357,17.8797997,18.53806421,5.162535151,18.54599552,16.60996531,34.49502417,18.111463,20.88109082,18.20663871,49.52809022,28.16182643,8.468497852,0,17.27098386,24.63394161,18.9871617,28.22438455,16.93866735,30.81439999,43.40284367,9.466923364,24.59700111,20.31287098,39.66764656,0,39.11903383,21.70088371,0,31.31540831,13.54668277,21.17044405
WBGene002193172,F31E3.12,6.584151757,0,2.201060288,0,1.2038732,0,3.067333136,1.09403929,2.697856345,0,10.77030948,0,15.67316748,0,0,0,0,10.90333586,3.522764076,1.87099293,1.785884217,5.92396543,0,0,1.943584611,0,0,0,0,7.333318157,0,2.906880112,6.523761527,0,0,4.641925185,11.72393686,1.378782716,4.233206303,6.330668117,0,0,0,6.374755214,0,29.99850007,0,8.270134019,30.69232878,7.503008407,0,0,0,0,0,0,0,0,0,8.267376756,0,6.008747036,0,5.035502823,0,0,0,0,0,0,0,11.02607956,0,0,14.32024616,0,0,0,0,2.991961898,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778529819,0,0,0,0,0,0,4.857484132,0,0,0,0,0,2.56385867,16.4174007,19.29183197,0,0,3.362945498,0,0,0,0,0,3.288510838,0,0,8.303626743,0,7.336640415,4.981231973,0,0,0,10.46490349,0,0,6.458391334,0,0
WBGene000011682,eef-1A.1,1355.541257,563.8335951,891.2796056,1100.616658,580.0657629,0,0,118.7599106,394.9748657,0,583.8698778,112.109387,372.4231679,311.490846,1046.325769,1150.653223,1104.581507,476.014049,900.3404449,141.3934175,881.7101541,771.9949381,945.082341,156.0551398,1993.945712,440.2059108,0,661.0917818,726.6010894,628.2746159,1062.783716,1556.57349,1644.788681,0,0,539.58734,1524.392171,846.5121513,475.0044164,463.7815871,0,683.7011779,2235.408375,2066.825839,862.6787156,1026.961493,525.6814025,673.8794007,393.93869,1125.675217,0,259.6816858,444.6851879,1196.684314,421.5695393,925.6238696,1115.809454,1478.765547,912.6243595,1083.855985,1138.939891,838.621646,544.8819984,1570.681983,476.8101585,1249.696238,390.0876208,1394.24988,1094.343737,718.5936393,891.3869815,1726.341626,620.4349328,1952.17912,1006.571722,929.1765885,229.1200242,1303.693434,1535.180643,933.9315708,1140.441209,720.0025874,552.9964327,1030.810146,778.0315222,511.4096457,131.4809888,1629.296267,818.7758678,763.1210379,684.1641681,0,730.973082,1084.664273,187.1072948,902.9768246,0,619.231546,454.857061,209.9334538,351.8793015,327.0096184,1210.014292,0,509.5262238,969.9882722,407.1674615,946.9121535,1330.200448,848.7919642,285.971079,777.502691,1032.676221,1167.98548,746.4538787,576.4429921,566.8224365,880.7231532,163.5928416,404.5748866,1728.053455,957.0788551,828.1230984,1452.27879,999.2033015,979.5214925,800.6121482,781.2227841,494.6210695,522.8394054,510.3906531,495.2455814,1198.956527
WBGene000043402,rfc-4,21.72310494,22.68748757,8.154724449,0,0,2.249554629,13.66925396,0,0,0,12.69868962,0,0,8.034414906,0,9.569783005,0,3.319327701,17.78974411,3.081472675,30.63037454,4.330772277,1.382784395,4.139383829,3.127656465,7.250544324,0,10.50469764,0,4.461070636,5.997957781,11.5941548,0,2.759685622,5.899985095,0,7.207100126,13.92112793,0,6.806136018,3.869927526,0,40.71903737,21.09679323,16.38533777,0,0,10.28695017,0,10.74821977,17.03553855,0,0,0,22.13286728,8.03309695,6.504763203,15.89346502,3.968853062,14.43597219,13.61635399,14.18369136,0,11.26723555,34.53812446,0,5.460849891,20.90183017,32.55953936,9.662205333,10.78018727,45.26116653,15.06575757,20.30645054,5.676648479,24.40471896,17.75590891,0,0,23.06071979,26.27548105,0,13.98243522,0,5.113611646,14.73216782,11.81692223,35.40689678,0,9.609859824,21.55581338,0,10.28498803,3.959146337,3.998317165,8.957915247,0,11.31962001,3.963195479,5.040383441,0,20.21321126,5.675040584,0,18.93086883,11.54291474,12.21314959,0,10.70540485,4.341953833,2.904855612,6.781464717,5.079865949,34.47095824,0,8.171218172,10.80244138,12.0597514,15.33736581,5.254336927,32.74289682,21.48316183,8.106619617,26.88004644,8.472300098,10.4536049,0,9.095919612,29.32881152,7.914115301,8.450920261,9.944180228,11.66553671
WBGene000179502,F31E3.2,0,36.27318236,45.23139542,72.13986888,0,0,0,19.28384348,33.63274184,0,30.1942914,0,76.92322723,56.26705472,75.58223216,71.79032788,0,0,16.36275343,0,27.17661632,0,49.87071522,0,45.23227573,66.20603677,0,78.37135388,57.08976406,46.14368743,31.03400351,35.32689022,43.26521233,0,31.43491579,62.60172186,0,0,0,0,0,0,36.99259026,92.37320829,0,77.21443256,0,0,28.63043904,35.55215626,0,13.6239856,0,88.37916457,0,0,57.83381021,0,56.81675159,75.85546929,409.9490396,0,0,43.96444446,45.06166999,46.23106395,428.6941585,382.8117258,202.169466,0,0,0,62.94751644,144.07525,25.54453319,48.04967118,0,100.6030681,0,0,26.28053227,0,45.66266938,0,44.87459157,36.6487567,33.84882689,0,48.24174276,0,0,0,0,58.37022323,0,0,0,0,23.83158546,23.13257001,0,25.02309336,64.89622161,0,0,0,39.1745997,0,0,60.42040405,22.99129586,30.32379675,64.74702954,74.9204958,49.43021187,0,0,0,34.67341701,37.72141638,59.39613805,0,41.72899652,39.25581368,48.52202588,42.06009882,34.08456894,56.32552617,24.14447111,86.24830597,33.02423577,0,0
WBGene000004432,ceh-20,124.1022771,253.1999851,0,44.74833345,0,25.87644228,86.34378123,34.18412209,29.12035973,0,54.73668998,48.13843765,136.0851915,41.34504333,82.78138396,171.9681634,207.3088577,0,0,0,0,25.6767536,15.63515765,0,80.51598587,0,0,42.8642131,0,70.536891,77.20928184,110.2561627,93.45468425,0,38.67721397,81.93743394,0,0,0,22.15707727,0,58.92018821,48.54270149,82.90963011,93.81234259,203.6350178,210.8897846,81.5886108,106.6673453,77.07105599,0,0,66.09217096,260.8092572,122.3756009,116.2762489,67.51220396,0,107.3239977,46.05266422,92.00321558,0,135.5580292,44.76311119,27.73185399,143.5041889,32.47012796,58.29612435,149.4122983,68.04138195,29.69920316,126.3919285,35.83231215,0,114.2479961,0,63.83569928,237.8020621,133.4515923,77.65778686,0,72.30537584,53.33736214,70.41916859,61.02766212,137.9002487,87.35882015,54.17059509,101.0651984,120.1914508,67.14651056,70.37097114,119.2607867,174.2562351,67.82763422,34.30499712,26.31757864,65.32715419,230.7759329,0,0,33.96340059,0,38.77346935,39.96305573,55.10953754,33.13092856,0,0,48.47028226,45.61873079,28.10164052,35.20622188,297.0090649,55.95012257,24.41427543,0,0,0,64.06263414,79.07981281,0,25.67469698,38.24282008,108.939075,137.8972683,146.4639831,141.8934031,195.9630165,156.5022752,139.0993757,177.8095288,105.6533415
WBGene000179522,F31E3.6,20.35783614,19.62603694,7.590454009,6.246140339,7.280274766,0,8.258823794,6.828199776,5.487470522,5.350611752,8.29639801,0,9.217620177,14.56949004,6.010113585,13.55665581,0,21.96126008,14.92732366,0,11.73848643,11.00065778,30.9449274,0,23.7059326,0,0,9.584983759,0,6.229451873,0,13.76157298,9.465487186,0,19.29587514,15.44003769,44.53505226,16.63252356,7.572041266,32.53013585,11.20652863,18.00703463,0,77.47357895,18.2041284,0,37.2706457,0,0,7.537437973,0,47.6268665,18.63877213,20.61263692,33.70617018,0,37.25684609,65.64434485,20.2703269,7.952214357,44.21575577,20.79934904,0,19.02521278,16.61085239,0,0,50.25974737,33.41952687,3.537791434,12.05456779,46.21818719,19.69871196,34.39275119,6.676058422,7.253297903,0,20.10430948,0,13.43258988,9.970087805,0,8.630057911,0,21.45382157,26.95105828,24.53355461,0,3.875151234,12.03221006,0,27.94963869,39.10583592,28.99785328,0,14.55605129,0,24.17444593,17.57799384,11.13001005,22.72827232,31.62282017,0,6.976269629,0,18.17580965,25.12871501,0,0,20.3654165,0,22.60307516,29.78884051,9.068648948,0,0,10.17177871,19.70222545,0,7.808983131,42.45956439,0,17.04310229,46.91212609,11.26536389,45.98138634,49.86912024,0,7.986454884,0,15.17074122,18.94416014,9.804856682
WBGene000041822,prk-1,0,0,0,0,0,0,288.8758767,0,0,0,0,264.6479149,0,0,0,252.0871191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.7183629,374.5234533,159.9413636,196.3156013,188.3023861,202.2273105,0,0,128.5066064,0,0,0,0,0,0,0,0,0,0,0,0,182.9622624,0,0,0,0,0,0,0,0,0,0,54.59835387,200.9154202,0,43.22470401,0,0,0,0,0,0,0,0,147.4742122,0,0,256.0111204,0,334.4852316,0,0,0,0,91.37939907,0,0,0,0,0,0,93.2764349,83.34454393,0,0,0,0,0,0,367.7466742,0,0,1830.216323,120.3452859,0,0,0,0,0,0,264.9670099,199.7718514,398.7726893,230.0873257,0,124.9255031,0,0,179.1888114
WBGene000155442,C06E8.5,0,0,0,0,0,0,0,0,0,0,0,22.91519587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.3547544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.033561124,0,0,0,0,13.14060505,0,0,0,0,0,0,0,0,11.87629224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.769445417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000173892,lgc-38,0,0,0,0,0,777.2725868,0,371.0640381,554.3484018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.3660217,261.3720627,272.3291397,167.3716209,0,0,266.5227588,0,306.9508014,390.3756504,0,556.4318446,0,0,0,0,0,1744.97922,0,0,0,0,0,277.6495864,1234.579334,0,0,0,64.81521003,0,0,0,0,0,0,0,0,0,3769.218068,0,0,1663.143387,0,0,0,0,0,261.4611472,2338.537094,0,0,1153.108303,0,0,0,0,0,0,317.9090804,0,198.1084838,0,0,0,134.9898348,0,0,0,0,338.3576474,0,0,0,0,0,0,0,257.7649052,0,0,0,948.3705695,889.7819219,0,0,218.5353969,339.6399869,0,228.6780778,0,0,0,1383.858063,0,0,0,1714.600496,0,0,262.9816139,391.7409155,0,1122.166605,751.323128,744.3346973,2300.752108,0,0,0
WBGene000005972,col-8,163.6737055,133.3964565,52.9780351,0,0,0,0,0,0,0,49.72068834,0,61.35968644,0,60.53493439,392.6195242,220.8690355,24.77649664,0,0,0,0,0,0,0,49.3990808,0,125.3323658,239.3990645,0,121.5865115,70.63075263,113.6731583,0,0,132.8265117,0,40.88123048,32.75669566,15.11683126,0,303.7066261,135.6913507,262.1678481,193.4688523,229.4446163,347.7381591,196.2935831,253.17083,298.9723727,0,0,0,80.03823366,0,308.7423885,203.1823946,125.2935549,63.73168022,0,0,81.24382348,25.85856693,45.46732247,0,0,0,119.2227866,81.4474901,56.5560033,66.17875356,338.5199467,0,0,0,132.7085741,68.27484027,93.87436166,211.0736917,0,0,116.8072273,50.17965294,162.1301736,241.5684109,58.60861119,92.31122112,55.26984792,0,38.46682496,175.0862132,0,0,144.9883705,0,39.55485246,0,63.36624682,0,0,112.1395035,128.0164383,49.22558569,0,177.6092385,285.5828475,169.2524632,275.2846351,374.7890807,99.40154271,0,73.96545347,169.4976539,392.4434238,0,189.8443386,102.4261722,145.3524077,0,145.7593365,269.0711839,35.67920379,32.70403473,252.6463495,275.197352,293.2132861,385.7162701,299.4372078,55.42495835,125.2553872,0,0,369.6292577
WBGene000043412,rfl-1,0,0,0,0,0,272.3229758,0,0,62.07771518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.5571174,63.38641186,45.81135982,0,0,0,67.81499973,0,49.07483816,101.0478191,0,57.99811003,0,0,0,0,0,235.1806531,0,0,0,0,115.6097821,0,313.0418261,0,0,0,0,0,0,0,0,0,0,0,0,0,349.1986424,0,0,588.0216813,0,0,0,0,0,0,100.0284944,0,0,59.48014444,0,0,0,0,0,0,0,0,173.5534144,0,0,0,75.66451868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.43822774,103.2559298,0,0,0,0,0,0,0,0,0,544.1844743,0,0,0,79.78212151,0,0,0,121.7952059,0,397.1969917,72.17534983,146.8895186,908.8432044,0,0,0
WBGene000008722,cyk-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.6418847,0,0,0,0,0,0,0,0,0,1218.816667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.2215751,1085.167775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000234142,R01H2.7,204.605594,78.75218265,0,0,175.4183495,0,127.9573108,461.7538461,186.0335571,0,0,0,330.6409657,0,0,0,0,564.6281611,474.5619299,345.060651,110.0164942,0,0,0,0,0,105.1516013,1970.684224,0,0,88.24899927,78.22129802,220.6798146,0,80.93850473,127.7676728,196.7480435,131.0169565,232.5561724,260.8715367,475.9505385,0,0,344.8024431,0,0,568.1852177,133.7303599,206.2382534,114.3638775,0,0,0,0,1218.999035,1014.111268,0,0,0,0,0,0,0,453.3683344,238.6039192,406.8584002,0,355.3029258,0,0,0,1399.517366,0,97.56972902,544.2006993,177.6853384,107.0299749,0,383.8614968,62.69887753,0,0,0,0,707.3557951,0,0,0,0,0,0,0,0,0,164.1701815,281.119626,319.4725797,0,1150.476045,0,0,117.3923034,184.4977038,99.36810815,0,0,1512.494084,579.6472499,0,625.6679991,0,344.2570407,177.1252265,0,0,0,0,0,0,154.6331752,1242.794399,206.8248487,101.1644111,453.4078553,0,140.4589662,975.3975694,0,608.206371,101.1016945,524.8736909,766.0584949,0
WBGene000198102,R01H2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.08857799,0,0,0,0,0,0,0,0,80.51771324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.407072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene000198112,egg-2,11.43881666,14.03614517,1.052505216,2.552580424,7.11477815,1.556849527,2.361126984,1.332820686,13.26121552,0,0,0,8.630254103,0,0,0,32.22024214,0,10.4413852,7.601433159,0,3.688979109,3.429129523,2.93516289,2.752942067,2.265017303,1.892089932,7.275786302,6.285819104,0,6.166341881,2.218965522,2.48889069,0,0,0,7.576728847,8.765413138,0,0,1.893398868,2.979154651,17.11542496,8.75456195,0,0,0,0,0,29.80336872,0,0,9.299627648,0,0,6.179226646,0,20.88367125,0,2.156386609,0,0,0,0,0,0,0,12.7578032,0,0,4.29166688,0,2.102954966,6.945590392,4.606415432,11.00898844,0,0,0,0,0,11.33532443,2.150047852,30.70647228,3.499983082,0,0,0,0,0,0,19.10470947,0,0,8.646220872,1.562814426,2.849708913,3.578523592,0,0,21.26233911,0,0,0,13.19147547,0,0,0,9.795628455,4.105295615,0,3.091838479,15.70018612,0,0,0,5.546034354,0,7.754902924,2.540361863,14.39094576,0,0,5.255428228,0,0,0,11.47904905,0,0,3.431224879,0,5.202170435
WBGene000198132,ger-1,0,0,0,0,0,0,0,0,0,0,0,21.03943242,0,0,0,0,0,24.2427537,0,0,15.55958401,9.512294751,8.057543683,0,0,16.02437854,0,0,0,0,0,0,0,0,9.144344635,0,28.53492763,0,0,0,0,0,0,0,27.1161365,498.8266497,0,0,0,0,19.0916985,0,0,0,10.55345465,28.62544616,51.80225546,30.45073175,36.62112645,0,16.82134656,0,0,16.44797717,17.29041705,0,11.11757194,0,0,0,0,0,0,0,0,0,0,50.26634376,0,0,0,0,0,0,0,11.26523501,0,38.8179123,9.257699434,0,0,0,0,0,0,0,0,0,0,0,0,20.12111724,0,0,0,32.81334301,0,0,0,0,0,17.7926172,0,48.13030893,0,0,0,0,0,0,0,0,0,0,0,125.5254626,0,0,19.45240548,18.08844293,0,0,0
WBGene000067132,ubc-18,30.69041039,42.1196806,162.7500367,158.2127425,33.15819461,0,14.58263249,0,34.92802352,0,0,0,38.5057082,36.93707956,0,0,0,33.83868865,29.73961351,124.9845893,83.41720561,83.68039158,145.730022,69.08619683,0,0,0,27.59603624,27.97849685,15.21451188,0,19.93957458,45.65632569,0,48.81226447,43.22341283,195.8296526,0,19.07166781,37.63835102,0,0,25.91841114,0,0,0,0,0,0,59.3502285,58.04740553,0,24.10391475,45.19025325,45.946204,0,17.28035953,93.17994321,32.17793228,0,0,0,67.14413872,37.16399766,0,0,0,0,43.43037291,29.05531533,0,47.67630424,24.15676153,0,30.4580421,43.80895293,84.46289308,0,56.5194693,186.0325228,162.3751052,27.64497744,26.59363283,21.06889633,30.68844535,62.50031313,20.09059278,0,0,40.92562196,36.36905006,32.8601284,60.68943014,0,0,0,0,0,25.97724493,0,43.37820769,14.85241964,0,0,0,38.4493272,0,0,0,53.54612045,0,0,0,0,35.38688834,0,31.24133238,0,25.5521254,0,61.56680482,18.14738713,63.39721787,38.20008157,0,0,125.2176503,47.49749468,0,0,0,0,0
WBGene000451902,R01H2.8,0,0,349.5874575,345.9621313,0,0,0,0,0,0,0,0,0,0,0,0,0,75.59539067,25.22539652,213.768724,50.78894962,183.8194511,222.6126586,116.0256269,0,0,0,0,0,0,0,0,0,0,0,0,0,83.11896788,24.54859788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.46622986,261.6877553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.60171709,0,0,0,0,0,0,0,0,0,0
WBGene000227332,tmem-17,0,32.88965325,39.79811666,52.92907049,0,0,0,0,0,0,0,0,0,0,12.25241631,0,0,7.791218065,18.27819423,63.63663382,42.45288511,49.37465137,38.57245495,36.7477036,0,0,0,0,0,0,0,0,0,0,0,0,30.59144057,22.58243056,0,7.467843686,0,0,0,14.86204124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.86103081,0,25.91686759,18.03718183,0,0,0,0,0,0,0,0,0,27.99826933,15.04122194,0,0,124.8536062,29.88082915,111.3879147,0,0,12.03596453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17989364,74.98624212,0,0,0,0,0,0,10.35091641,0,0,0
WBGene000030222,lin-37,5.098945791,0,7.326422839,4.848370195,0,0,2.023238455,0,0,0,0,0,9.121137833,0,4.280832862,19.8744893,66.9521247,9.445971723,0,0,18.8317719,9.307710286,0,7.359629055,12.15313373,7.216024823,0,9.642035342,0,5.368219531,0,0,7.282803282,0,4.378425722,0,16.64402138,14.34281468,15.39644751,9.764250824,0,0,15.80950238,0,10.0485648,0,0,0,0,9.182513938,0,19.32238761,0,0,0,17.214533,29.24089079,0,19.0907604,3.332423077,5.919631848,17.67192881,15.92193684,19.21954925,2.092503205,0,0,8.534840876,17.93042294,0,12.34043266,0,9.931385642,20.40841721,6.771430685,6.479446632,0,0,0,7.893143342,0,0,8.212682784,0,4.355620539,0,16.41020149,15.47803356,5.838630268,20.57994891,0,0,13.55697881,0,0,0,0,0,0,3.770084375,4.92232263,0,8.153915188,0,0,0,13.21858302,18.00906208,0,8.721588173,9.887161195,7.435296897,0,18.58001752,0,11.6654891,5.257482035,8.68816261,0,0,6.971413917,0,11.42455553,17.11605385,12.36893518,34.15025344,0,0,0,7.338260304,0,2.834977534,0
